"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","p_adj"
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0071908","GO:BP","determination of intestine left/right asymmetry",42,16744,"GO:0071907",0.432132418287746
"set",FALSE,0.432132418287746,3,9,2,0.222222222222222,0.666666666666667,"GO:0045444","GO:BP","fat cell differentiation",42,11215,"GO:0030154",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0046530","GO:BP","photoreceptor cell differentiation",42,12057,"GO:0030182",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0046606","GO:BP","negative regulation of centrosome cycle",42,12091,"GO:0007098,GO:0010948,GO:0046605,GO:0051494",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0048193","GO:BP","Golgi vesicle transport",42,12403,"GO:0016192",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0048496","GO:BP","maintenance of animal organ identity",42,12618,"GO:0045596,GO:0048513",0.432132418287746
"set",FALSE,0.432132418287746,19,9,6,0.666666666666667,0.315789473684211,"GO:0048519","GO:BP","negative regulation of biological process",42,12635,"GO:0008150,GO:0050789",0.432132418287746
"set",FALSE,0.432132418287746,19,9,6,0.666666666666667,0.315789473684211,"GO:0048523","GO:BP","negative regulation of cellular process",42,12639,"GO:0009987,GO:0048519,GO:0050794",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0062094","GO:BP","stomach development",42,15591,"GO:0048565,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0061951","GO:BP","establishment of protein localization to plasma membrane",42,15524,"GO:0072659,GO:0090150",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0048640","GO:BP","negative regulation of developmental growth",42,12731,"GO:0045926,GO:0048589,GO:0048638,GO:0051093",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0061842","GO:BP","microtubule organizing center localization",42,15463,"GO:0009987,GO:0051179",0.432132418287746
"set",FALSE,0.432132418287746,8,9,3,0.333333333333333,0.375,"GO:0048729","GO:BP","tissue morphogenesis",42,12819,"GO:0009653,GO:0009888",0.432132418287746
"set",FALSE,0.432132418287746,20,9,6,0.666666666666667,0.3,"GO:0048731","GO:BP","system development",42,12821,"GO:0007275,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0045926","GO:BP","negative regulation of growth",42,11558,"GO:0040007,GO:0040008,GO:0048519",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0044458","GO:BP","motile cilium assembly",42,10893,"GO:0060271",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0032095","GO:BP","regulation of response to food",42,7312,"GO:0032094,GO:0032107",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0030010","GO:BP","establishment of cell polarity",42,6617,"GO:0007163",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0007160","GO:BP","cell-matrix adhesion",42,2711,"GO:0031589",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0007281","GO:BP","germ cell development",42,2793,"GO:0003006,GO:0007276,GO:0022412,GO:0048468",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0007286","GO:BP","spermatid development",42,2798,"GO:0007281,GO:0048515",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0007288","GO:BP","sperm axoneme assembly",42,2800,"GO:0003006,GO:0035082,GO:0120316",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1904376","GO:BP","negative regulation of protein localization to cell periphery",42,23401,"GO:1903828,GO:1904375,GO:1990778",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1904054","GO:BP","regulation of cholangiocyte proliferation",42,23138,"GO:0050678,GO:1990705",0.432132418287746
"set",FALSE,0.432132418287746,4,9,2,0.222222222222222,0.5,"GO:0007507","GO:BP","heart development",42,2979,"GO:0048513,GO:0072359",0.432132418287746
"set",FALSE,0.432132418287746,3,9,2,0.222222222222222,0.666666666666667,"GO:0007601","GO:BP","visual perception",42,3046,"GO:0050953",0.432132418287746
"set",FALSE,0.432132418287746,7,9,3,0.333333333333333,0.428571428571429,"GO:0007610","GO:BP","behavior",42,3053,"GO:0032501",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1903828","GO:BP","negative regulation of protein localization",42,22968,"GO:0008104,GO:0032880,GO:0048523",0.432132418287746
"set",FALSE,0.432132418287746,8,9,3,0.333333333333333,0.375,"GO:0007155","GO:BP","cell adhesion",42,2706,"GO:0009987",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1903568","GO:BP","negative regulation of protein localization to ciliary membrane",42,22783,"GO:1903441,GO:1903565,GO:1903567,GO:1904376,GO:1905476",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1903565","GO:BP","negative regulation of protein localization to cilium",42,22780,"GO:0061512,GO:1903564,GO:1903828",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1903564","GO:BP","regulation of protein localization to cilium",42,22779,"GO:0032880,GO:0061512",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1903441","GO:BP","protein localization to ciliary membrane",42,22680,"GO:0061512,GO:0072657,GO:1990778",0.432132418287746
"set",FALSE,0.432132418287746,16,9,5,0.555555555555556,0.3125,"GO:0009653","GO:BP","anatomical structure morphogenesis",42,3557,"GO:0032502,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1902850","GO:BP","microtubule cytoskeleton organization involved in mitosis",42,22253,"GO:0000226,GO:1903047",0.432132418287746
"set",FALSE,0.432132418287746,11,9,4,0.444444444444444,0.363636363636364,"GO:0009887","GO:BP","animal organ morphogenesis",42,3732,"GO:0009653,GO:0048513",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1902019","GO:BP","regulation of cilium-dependent cell motility",42,21659,"GO:0060285,GO:2000145",0.432132418287746
"set",FALSE,0.432132418287746,6,9,3,0.333333333333333,0.5,"GO:0009968","GO:BP","negative regulation of signal transduction",42,3791,"GO:0007165,GO:0009966,GO:0010648,GO:0023057,GO:0048585",0.432132418287746
"set",FALSE,0.432132418287746,3,9,2,0.222222222222222,0.666666666666667,"GO:1901888","GO:BP","regulation of cell junction assembly",42,21547,"GO:0034329,GO:0044087,GO:0051128",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0120316","GO:BP","sperm flagellum assembly",42,19356,"GO:0003006,GO:0007286,GO:0030317,GO:0044458",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1903567","GO:BP","regulation of protein localization to ciliary membrane",42,22782,"GO:1903441,GO:1903564,GO:1904375,GO:1905475",0.432132418287746
"set",FALSE,0.432132418287746,4,9,2,0.222222222222222,0.5,"GO:0007043","GO:BP","cell-cell junction assembly",42,2634,"GO:0034329,GO:0045216",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1904491","GO:BP","protein localization to ciliary transition zone",42,23489,"GO:0061512",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0006939","GO:BP","smooth muscle contraction",42,2566,"GO:0006936",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0001578","GO:BP","microtubule bundle formation",42,359,"GO:0000226",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0001947","GO:BP","heart looping",42,556,"GO:0003143,GO:0061371",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0001952","GO:BP","regulation of cell-matrix adhesion",42,559,"GO:0007160,GO:0010810",0.432132418287746
"set",FALSE,0.432132418287746,7,9,3,0.333333333333333,0.428571428571429,"GO:0002009","GO:BP","morphogenesis of an epithelium",42,610,"GO:0048729,GO:0060429",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0002064","GO:BP","epithelial cell development",42,653,"GO:0030855,GO:0048468",0.432132418287746
"set",FALSE,0.432132418287746,8,9,3,0.333333333333333,0.375,"GO:0003006","GO:BP","developmental process involved in reproduction",42,1455,"GO:0022414,GO:0032502",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:2000095","GO:BP","regulation of Wnt signaling pathway, planar cell polarity pathway",42,25009,"GO:0060071,GO:2000050",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:2000050","GO:BP","regulation of non-canonical Wnt signaling pathway",42,24973,"GO:0030111,GO:0035567",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003143","GO:BP","embryonic heart tube morphogenesis",42,1573,"GO:0003007,GO:0035050,GO:0048562,GO:0048598,GO:0060562",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003205","GO:BP","cardiac chamber development",42,1633,"GO:0007507,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003230","GO:BP","cardiac atrium development",42,1658,"GO:0003205",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003279","GO:BP","cardiac septum development",42,1701,"GO:0003205,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003283","GO:BP","atrial septum development",42,1704,"GO:0003230,GO:0003279",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003351","GO:BP","epithelial cilium movement involved in extracellular fluid movement",42,1769,"GO:0003341,GO:0006858,GO:0099111",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003352","GO:BP","regulation of cilium movement",42,1770,"GO:0003341,GO:0060632",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003356","GO:BP","regulation of cilium beat frequency",42,1774,"GO:0003352",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0003382","GO:BP","epithelial cell morphogenesis",42,1795,"GO:0000902,GO:0002064",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1990705","GO:BP","cholangiocyte proliferation",42,24825,"GO:0050673",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1905476","GO:BP","negative regulation of protein localization to membrane",42,24251,"GO:0072657,GO:1903828,GO:1905475",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0006858","GO:BP","extracellular transport",42,2513,"GO:0006810",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0006892","GO:BP","post-Golgi vesicle-mediated transport",42,2536,"GO:0048193",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0006893","GO:BP","Golgi to plasma membrane transport",42,2537,"GO:0006892,GO:0098876",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1905475","GO:BP","regulation of protein localization to membrane",42,24250,"GO:0032880,GO:0072657",0.432132418287746
"set",FALSE,0.432132418287746,4,9,2,0.222222222222222,0.5,"GO:0120193","GO:BP","tight junction organization",42,19291,"GO:0045216",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0010639","GO:BP","negative regulation of organelle organization",42,4268,"GO:0006996,GO:0033043,GO:0051129",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:1904375","GO:BP","regulation of protein localization to cell periphery",42,23400,"GO:0032880,GO:1990778",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0098876","GO:BP","vesicle-mediated transport to the plasma membrane",42,18675,"GO:0016192,GO:0051668",0.432132418287746
"set",FALSE,0.432132418287746,8,9,3,0.333333333333333,0.375,"GO:0098609","GO:BP","cell-cell adhesion",42,18556,"GO:0007155",0.432132418287746
"set",FALSE,0.432132418287746,8,9,3,0.333333333333333,0.375,"GO:0016055","GO:BP","Wnt signaling pathway",42,5063,"GO:0007166",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0021766","GO:BP","hippocampus development",42,6314,"GO:0021543,GO:0021761,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,11,9,4,0.444444444444444,0.363636363636364,"GO:0022414","GO:BP","reproductive process",42,6573,"GO:0008150",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0010826","GO:BP","negative regulation of centrosome duplication",42,4419,"GO:0010824,GO:0046606,GO:0051298",0.432132418287746
"set",FALSE,0.432132418287746,4,9,2,0.222222222222222,0.5,"GO:0120192","GO:BP","tight junction assembly",42,19290,"GO:0007043,GO:0120193",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0010810","GO:BP","regulation of cell-substrate adhesion",42,4405,"GO:0030155,GO:0031589",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0014820","GO:BP","tonic smooth muscle contraction",42,4678,"GO:0006939",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0014824","GO:BP","artery smooth muscle contraction",42,4682,"GO:0014820,GO:0014829",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0021756","GO:BP","striatum development",42,6305,"GO:0021544,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0014829","GO:BP","vascular associated smooth muscle contraction",42,4687,"GO:0006939,GO:0042310",0.432132418287746
"set",FALSE,0.432132418287746,6,9,3,0.333333333333333,0.5,"GO:0023057","GO:BP","negative regulation of signaling",42,6609,"GO:0023051,GO:0023052,GO:0048519",0.432132418287746
"set",FALSE,0.432132418287746,7,9,3,0.333333333333333,0.428571428571429,"GO:0010648","GO:BP","negative regulation of cell communication",42,4277,"GO:0007154,GO:0010646,GO:0048523",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0021543","GO:BP","pallium development",42,6095,"GO:0021537,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0099111","GO:BP","microtubule-based transport",42,18793,"GO:0006810",0.432132418287746
"set",FALSE,0.432132418287746,22,9,7,0.777777777777778,0.318181818181818,"GO:0016043","GO:BP","cellular component organization",42,5053,"GO:0071840",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0021544","GO:BP","subpallium development",42,6096,"GO:0021537,GO:0048856",0.432132418287746
"set",FALSE,0.432132418287746,1,9,1,0.111111111111111,1,"GO:0021987","GO:BP","cerebral cortex development",42,6510,"GO:0021543,GO:0048856",0.432132418287746
"set",FALSE,0.446198746370794,21,9,6,0.666666666666667,0.285714285714286,"GO:0048513","GO:BP","animal organ development",42,12631,"GO:0048856",0.446198746370794
"set",FALSE,0.470271160824661,26,9,7,0.777777777777778,0.269230769230769,"GO:0007165","GO:BP","signal transduction",42,2716,"GO:0007154,GO:0009987,GO:0023052,GO:0050794,GO:0051716",0.470271160824661
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0051130","GO:BP","positive regulation of cellular component organization",42,13334,"GO:0016043,GO:0048522,GO:0051128",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0048880","GO:BP","sensory system development",42,12951,"GO:0048731",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0030029","GO:BP","actin filament-based process",42,6620,"GO:0009987",0.540231688186473
"set",FALSE,0.540231688186473,9,9,3,0.333333333333333,0.333333333333333,"GO:0048468","GO:BP","cell development",42,12602,"GO:0030154,GO:0048856,GO:0048869",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0007389","GO:BP","pattern specification process",42,2875,"GO:0007275,GO:0032501",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0150063","GO:BP","visual system development",42,19858,"GO:0048880",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0060562","GO:BP","epithelial tube morphogenesis",42,14534,"GO:0002009,GO:0035239",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0034329","GO:BP","cell junction assembly",42,8508,"GO:0022607,GO:0034330",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0001654","GO:BP","eye development",42,366,"GO:0007423,GO:0150063",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0072359","GO:BP","circulatory system development",42,17136,"GO:0048731",0.540231688186473
"set",FALSE,0.540231688186473,5,9,2,0.222222222222222,0.4,"GO:0003002","GO:BP","regionalization",42,1451,"GO:0007389",0.540231688186473
"set",FALSE,0.54707319354125,27,9,7,0.777777777777778,0.259259259259259,"GO:0023052","GO:BP","signaling",42,6607,"GO:0050789",0.54707319354125
"set",FALSE,0.54707319354125,27,9,7,0.777777777777778,0.259259259259259,"GO:0007154","GO:BP","cell communication",42,2705,"GO:0009987",0.54707319354125
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0030111","GO:BP","regulation of Wnt signaling pathway",42,6648,"GO:0009966,GO:0016055",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0000902","GO:BP","cell morphogenesis",42,238,"GO:0009653",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0001822","GO:BP","kidney development",42,477,"GO:0048513,GO:0072001",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0019221","GO:BP","cytokine-mediated signaling pathway",42,5568,"GO:0007166,GO:0071345",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0048565","GO:BP","digestive tract development",42,12670,"GO:0035295,GO:0055123",0.621437429870667
"set",FALSE,0.621437429870667,19,9,5,0.555555555555556,0.263157894736842,"GO:0048583","GO:BP","regulation of response to stimulus",42,12687,"GO:0050789,GO:0050896",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0007049","GO:BP","cell cycle",42,2636,"GO:0009987",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0021537","GO:BP","telencephalon development",42,6089,"GO:0030900,GO:0048856",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0016192","GO:BP","vesicle-mediated transport",42,5143,"GO:0006810,GO:0009987",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0001501","GO:BP","skeletal system development",42,316,"GO:0048731",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0060993","GO:BP","kidney morphogenesis",42,14902,"GO:0001822,GO:0009887",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0003007","GO:BP","heart morphogenesis",42,1456,"GO:0007507,GO:0009887",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0032094","GO:BP","response to food",42,7311,"GO:0031667,GO:0042221",0.621437429870667
"set",FALSE,0.621437429870667,10,9,3,0.333333333333333,0.3,"GO:0048871","GO:BP","multicellular organismal-level homeostasis",42,12945,"GO:0032501,GO:0042592",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0051726","GO:BP","regulation of cell cycle",42,13721,"GO:0007049,GO:0050794",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0050679","GO:BP","positive regulation of epithelial cell proliferation",42,13042,"GO:0008284,GO:0050673,GO:0050678",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0030323","GO:BP","respiratory tube development",42,6735,"GO:0035295,GO:0048513",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0030324","GO:BP","lung development",42,6736,"GO:0030323,GO:0048513,GO:0060541",0.621437429870667
"set",FALSE,0.621437429870667,33,9,8,0.888888888888889,0.242424242424242,"GO:0050794","GO:BP","regulation of cellular process",42,13090,"GO:0009987,GO:0050789",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0051090","GO:BP","regulation of DNA-binding transcription factor activity",42,13312,"GO:0006355,GO:0065009",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0051603","GO:BP","proteolysis involved in protein catabolic process",42,13630,"GO:0006508,GO:0030163",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0022402","GO:BP","cell cycle process",42,6561,"GO:0007049,GO:0009987",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:2000027","GO:BP","regulation of animal organ morphogenesis",42,24953,"GO:0009887,GO:0022603",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0051216","GO:BP","cartilage development",42,13393,"GO:0001501,GO:0048513,GO:0061448",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0048854","GO:BP","brain morphogenesis",42,12929,"GO:0007420,GO:0009887",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0051129","GO:BP","negative regulation of cellular component organization",42,13333,"GO:0016043,GO:0048523,GO:0051128",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0035264","GO:BP","multicellular organism growth",42,8863,"GO:0032501,GO:0048589",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0071345","GO:BP","cellular response to cytokine stimulus",42,16367,"GO:0034097",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0042311","GO:BP","vasodilation",42,9991,"GO:0097746",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:1902532","GO:BP","negative regulation of intracellular signal transduction",42,22042,"GO:0009968,GO:0035556,GO:1902531",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:1904036","GO:BP","negative regulation of epithelial cell apoptotic process",42,23123,"GO:0043066,GO:1904019,GO:1904035",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0045184","GO:BP","establishment of protein localization",42,11159,"GO:0008104,GO:0051234",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0034976","GO:BP","response to endoplasmic reticulum stress",42,8681,"GO:0033554",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0009628","GO:BP","response to abiotic stimulus",42,3535,"GO:0050896",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0010564","GO:BP","regulation of cell cycle process",42,4200,"GO:0022402,GO:0051726",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0072001","GO:BP","renal system development",42,16803,"GO:0048731",0.621437429870667
"set",FALSE,0.621437429870667,6,9,2,0.222222222222222,0.333333333333333,"GO:0015031","GO:BP","protein transport",42,4772,"GO:0045184,GO:0071705",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0070372","GO:BP","regulation of ERK1 and ERK2 cascade",42,15859,"GO:0043408,GO:0070371",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0010498","GO:BP","proteasomal protein catabolic process",42,4161,"GO:0030163,GO:0051603",0.621437429870667
"set",FALSE,0.621437429870667,2,9,1,0.111111111111111,0.5,"GO:0036503","GO:BP","ERAD pathway",42,9548,"GO:0010498,GO:0034976,GO:1901698",0.621437429870667
"set",FALSE,0.634709756660976,24,9,6,0.666666666666667,0.25,"GO:0007275","GO:BP","multicellular organism development",42,2788,"GO:0032501,GO:0048856",0.634709756660976
"set",FALSE,0.634709756660976,24,9,6,0.666666666666667,0.25,"GO:0048856","GO:BP","anatomical structure development",42,12931,"GO:0032502",0.634709756660976
"set",FALSE,0.639871311812846,15,9,4,0.444444444444444,0.266666666666667,"GO:0007166","GO:BP","cell surface receptor signaling pathway",42,2717,"GO:0007165",0.639871311812846
"set",FALSE,0.639871311812846,15,9,4,0.444444444444444,0.266666666666667,"GO:0009888","GO:BP","tissue development",42,3733,"GO:0048856",0.639871311812846
"set",FALSE,0.66458922714907,29,9,7,0.777777777777778,0.241379310344828,"GO:0051716","GO:BP","cellular response to stimulus",42,13719,"GO:0009987,GO:0050896",0.66458922714907
"set",FALSE,0.698217887387066,34,9,8,0.888888888888889,0.235294117647059,"GO:0050789","GO:BP","regulation of biological process",42,13086,"GO:0008150,GO:0065007",0.698217887387066
"set",FALSE,0.731389728822334,7,9,2,0.222222222222222,0.285714285714286,"GO:0019538","GO:BP","protein metabolic process",42,5841,"GO:0043170,GO:0044238",0.731389728822334
"set",FALSE,0.731389728822334,7,9,2,0.222222222222222,0.285714285714286,"GO:0007423","GO:BP","sensory organ development",42,2904,"GO:0048513",0.731389728822334
"set",FALSE,0.731389728822334,7,9,2,0.222222222222222,0.285714285714286,"GO:0071705","GO:BP","nitrogen compound transport",42,16638,"GO:0006810",0.731389728822334
"set",FALSE,0.731389728822334,7,9,2,0.222222222222222,0.285714285714286,"GO:0035239","GO:BP","tube morphogenesis",42,8855,"GO:0009653,GO:0035295",0.731389728822334
"set",FALSE,0.731389728822334,7,9,2,0.222222222222222,0.285714285714286,"GO:0007600","GO:BP","sensory perception",42,3045,"GO:0050877",0.731389728822334
"set",FALSE,0.760630374324713,3,9,1,0.111111111111111,0.333333333333333,"GO:0055123","GO:BP","digestive system development",42,14055,"GO:0048731",0.760630374324713
"set",FALSE,0.760630374324713,3,9,1,0.111111111111111,0.333333333333333,"GO:0006508","GO:BP","proteolysis",42,2225,"GO:0019538",0.760630374324713
"set",FALSE,0.760630374324713,3,9,1,0.111111111111111,0.333333333333333,"GO:0030163","GO:BP","protein catabolic process",42,6658,"GO:0009057,GO:0019538",0.760630374324713
"set",FALSE,0.760630374324713,3,9,1,0.111111111111111,0.333333333333333,"GO:0060541","GO:BP","respiratory system development",42,14519,"GO:0048731",0.760630374324713
"set",FALSE,0.760630374324713,3,9,1,0.111111111111111,0.333333333333333,"GO:0034097","GO:BP","response to cytokine",42,8345,"GO:1901652",0.760630374324713
"set",FALSE,0.760630374324713,3,9,1,0.111111111111111,0.333333333333333,"GO:0010948","GO:BP","negative regulation of cell cycle process",42,4506,"GO:0010564,GO:0022402,GO:0045786",0.760630374324713
