"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","p_adj"
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0000082","GO:BP","G1/S transition of mitotic cell cycle",42,31,"GO:0044772,GO:0044843",0.721549636803873
"set",FALSE,0.721549636803873,25,8,7,0.875,0.28,"GO:0051179","GO:BP","localization",42,13378,"GO:0008150",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0099587","GO:BP","inorganic ion import across plasma membrane",42,18901,"GO:0098660,GO:0098739",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0099505","GO:BP","regulation of presynaptic membrane potential",42,18850,"GO:0042391",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0098739","GO:BP","import across plasma membrane",42,18617,"GO:0055085,GO:0098657",0.721549636803873
"set",FALSE,0.721549636803873,5,8,3,0.375,0.6,"GO:0098662","GO:BP","inorganic cation transmembrane transport",42,18569,"GO:0098660",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0098659","GO:BP","inorganic cation import across plasma membrane",42,18566,"GO:0098662,GO:0099587",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0010496","GO:BP","intercellular transport",42,4159,"GO:0006810,GO:0009987",0.721549636803873
"set",FALSE,0.721549636803873,5,8,3,0.375,0.6,"GO:0098655","GO:BP","monoatomic cation transmembrane transport",42,18562,"GO:0006812,GO:0034220",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0071453","GO:BP","cellular response to oxygen levels",42,16456,"GO:0070482,GO:0070887",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0097009","GO:BP","energy homeostasis",42,18202,"GO:0048871",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0090279","GO:BP","regulation of calcium ion import",42,17932,"GO:0051924,GO:0070509",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0015693","GO:BP","magnesium ion transport",42,4790,"GO:0030001",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0016071","GO:BP","mRNA metabolic process",42,5073,"GO:0016070",0.721549636803873
"set",FALSE,0.721549636803873,8,8,3,0.375,0.375,"GO:0019725","GO:BP","cellular homeostasis",42,5988,"GO:0042592",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0071805","GO:BP","potassium ion transmembrane transport",42,16687,"GO:0006813,GO:0098655,GO:0098662",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0071402","GO:BP","cellular response to lipoprotein particle stimulus",42,16424,"GO:0051716",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0030099","GO:BP","myeloid cell differentiation",42,6644,"GO:0030097,GO:0030154",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0090280","GO:BP","positive regulation of calcium ion import",42,17933,"GO:0051928,GO:0070509,GO:0090279",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0071396","GO:BP","cellular response to lipid",42,16418,"GO:0033993,GO:0070887",0.721549636803873
"set",FALSE,0.721549636803873,8,8,3,0.375,0.375,"GO:0033993","GO:BP","response to lipid",42,8310,"GO:0042221",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0032782","GO:BP","bile acid secretion",42,7761,"GO:0015718,GO:0046717",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0045638","GO:BP","negative regulation of myeloid cell differentiation",42,11327,"GO:0030099,GO:0045596,GO:0045637",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0045930","GO:BP","negative regulation of mitotic cell cycle",42,11562,"GO:0000278,GO:0007346,GO:0045786",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0055094","GO:BP","response to lipoprotein particle",42,14037,"GO:0009719,GO:1901698",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0046717","GO:BP","acid secretion",42,12173,"GO:0046903",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0055081","GO:BP","monoatomic anion homeostasis",42,14027,"GO:0050801",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0048144","GO:BP","fibroblast proliferation",42,12378,"GO:0008283",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0048145","GO:BP","regulation of fibroblast proliferation",42,12379,"GO:0042127,GO:0048144",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0045637","GO:BP","regulation of myeloid cell differentiation",42,11326,"GO:0030099,GO:1903706",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0048147","GO:BP","negative regulation of fibroblast proliferation",42,12381,"GO:0008285,GO:0048144,GO:0048145",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0051592","GO:BP","response to calcium ion",42,13619,"GO:0010038",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0051385","GO:BP","response to mineralocorticoid",42,13503,"GO:0031960",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0050684","GO:BP","regulation of mRNA processing",42,13044,"GO:0006397,GO:1903311",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0050685","GO:BP","positive regulation of mRNA processing",42,13045,"GO:0006397,GO:0050684,GO:1903313",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0050918","GO:BP","positive chemotaxis",42,13188,"GO:0006935",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0050926","GO:BP","regulation of positive chemotaxis",42,13196,"GO:0050918,GO:0050920",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0050927","GO:BP","positive regulation of positive chemotaxis",42,13197,"GO:0050918,GO:0050921,GO:0050926",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0055064","GO:BP","chloride ion homeostasis",42,14020,"GO:0055081,GO:0098771",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0060612","GO:BP","adipose tissue development",42,14577,"GO:0048513,GO:0061448",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0060613","GO:BP","fat pad development",42,14578,"GO:0060612",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0044772","GO:BP","mitotic cell cycle phase transition",42,11001,"GO:0044770,GO:1903047",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0032784","GO:BP","regulation of DNA-templated transcription elongation",42,7762,"GO:0006354,GO:0006355",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0032786","GO:BP","positive regulation of DNA-templated transcription, elongation",42,7764,"GO:0006354,GO:0032784,GO:0045893",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0032968","GO:BP","positive regulation of transcription elongation by RNA polymerase II",42,7895,"GO:0006368,GO:0032786,GO:0034243,GO:0045944",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0071305","GO:BP","cellular response to vitamin D",42,16332,"GO:0033280,GO:0071295,GO:0071396,GO:1901701",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0120192","GO:BP","tight junction assembly",42,19290,"GO:0007043,GO:0120193",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0034243","GO:BP","regulation of transcription elongation by RNA polymerase II",42,8456,"GO:0006368,GO:0032784",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0071295","GO:BP","cellular response to vitamin",42,16322,"GO:0031670,GO:0033273",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0035725","GO:BP","sodium ion transmembrane transport",42,9125,"GO:0006814,GO:0098655,GO:0098662",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0035728","GO:BP","response to hepatocyte growth factor",42,9127,"GO:0070848",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0035729","GO:BP","cellular response to hepatocyte growth factor stimulus",42,9128,"GO:0035728,GO:0071363",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0036294","GO:BP","cellular response to decreased oxygen levels",42,9458,"GO:0036293,GO:0071453",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0070830","GO:BP","bicellular tight junction assembly",42,16099,"GO:0043297,GO:0120192",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0070633","GO:BP","transepithelial transport",42,15994,"GO:0006810",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0070374","GO:BP","positive regulation of ERK1 and ERK2 cascade",42,15861,"GO:0043410,GO:0070371,GO:0070372",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:2000134","GO:BP","negative regulation of G1/S transition of mitotic cell cycle",42,25044,"GO:0000082,GO:1901991,GO:1902807,GO:2000045",0.721549636803873
"set",FALSE,0.721549636803873,6,8,3,0.375,0.5,"GO:0043269","GO:BP","regulation of monoatomic ion transport",42,10497,"GO:0006811,GO:0051049",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0043297","GO:BP","apical junction assembly",42,10510,"GO:0007043",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0032535","GO:BP","regulation of cellular component size",42,7574,"GO:0016043,GO:0090066",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0120193","GO:BP","tight junction organization",42,19291,"GO:0045216",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0071456","GO:BP","cellular response to hypoxia",42,16459,"GO:0001666,GO:0033554,GO:0036294",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1902808","GO:BP","positive regulation of cell cycle G1/S phase transition",42,22220,"GO:0044843,GO:1901989,GO:1902806",0.721549636803873
"set",FALSE,0.721549636803873,3,8,2,0.25,0.666666666666667,"GO:1990573","GO:BP","potassium ion import across plasma membrane",42,24787,"GO:0071805,GO:0098659",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1901989","GO:BP","positive regulation of cell cycle phase transition",42,21634,"GO:0044770,GO:0090068,GO:1901987",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0006397","GO:BP","mRNA processing",42,2150,"GO:0006396,GO:0016071",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0006813","GO:BP","potassium ion transport",42,2485,"GO:0030001",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0006368","GO:BP","transcription elongation by RNA polymerase II",42,2135,"GO:0006354,GO:0006366",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1901991","GO:BP","negative regulation of mitotic cell cycle phase transition",42,21636,"GO:0044772,GO:0045930,GO:1901988,GO:1901990",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0006884","GO:BP","cell volume homeostasis",42,2529,"GO:0008361,GO:0019725",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0007254","GO:BP","JNK cascade",42,2773,"GO:0000165",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0006354","GO:BP","DNA-templated transcription elongation",42,2123,"GO:0006351,GO:0032774",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1901990","GO:BP","regulation of mitotic cell cycle phase transition",42,21635,"GO:0007346,GO:0044772,GO:1901987",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0007193","GO:BP","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",42,2738,"GO:0007188",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1903313","GO:BP","positive regulation of mRNA metabolic process",42,22567,"GO:0016071,GO:0051254,GO:1903311",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0005513","GO:BP","detection of calcium ion",42,1847,"GO:0009593,GO:0051592",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0008361","GO:BP","regulation of cell size",42,3166,"GO:0032535",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0007200","GO:BP","phospholipase C-activating G protein-coupled receptor signaling pathway",42,2745,"GO:0007186",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0002021","GO:BP","response to dietary excess",42,621,"GO:0031667,GO:0097009",0.721549636803873
"set",FALSE,0.721549636803873,4,8,2,0.25,0.5,"GO:0007043","GO:BP","cell-cell junction assembly",42,2634,"GO:0034329,GO:0045216",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1903830","GO:BP","magnesium ion transmembrane transport",42,22970,"GO:0015693,GO:0098655,GO:0098662",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1903311","GO:BP","regulation of mRNA metabolic process",42,22565,"GO:0016071,GO:0051252",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0009593","GO:BP","detection of chemical stimulus",42,3510,"GO:0042221,GO:0051606",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:0002931","GO:BP","response to ischemia",42,1437,"GO:0006950",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:2000045","GO:BP","regulation of G1/S transition of mitotic cell cycle",42,24969,"GO:0000082,GO:1901990,GO:1902806",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1904044","GO:BP","response to aldosterone",42,23129,"GO:0051385,GO:0097305,GO:1901654",0.721549636803873
"set",FALSE,0.721549636803873,1,8,1,0.125,1,"GO:1901653","GO:BP","cellular response to peptide",42,21339,"GO:0070887,GO:1901652",0.721549636803873
"set",FALSE,0.80829873825556,9,8,3,0.375,0.333333333333333,"GO:0055080","GO:BP","monoatomic cation homeostasis",42,14026,"GO:0050801",0.80829873825556
"set",FALSE,0.80829873825556,9,8,3,0.375,0.333333333333333,"GO:0050801","GO:BP","monoatomic ion homeostasis",42,13095,"GO:0048878",0.80829873825556
"set",FALSE,0.80829873825556,9,8,3,0.375,0.333333333333333,"GO:0003014","GO:BP","renal system process",42,1463,"GO:0003008",0.80829873825556
"set",FALSE,0.839933636467655,5,8,2,0.25,0.4,"GO:0045216","GO:BP","cell-cell junction organization",42,11173,"GO:0034330",0.839933636467655
"set",FALSE,0.839933636467655,5,8,2,0.25,0.4,"GO:0030003","GO:BP","intracellular monoatomic cation homeostasis",42,6615,"GO:0006873,GO:0055080",0.839933636467655
"set",FALSE,0.839933636467655,5,8,2,0.25,0.4,"GO:0034329","GO:BP","cell junction assembly",42,8508,"GO:0022607,GO:0034330",0.839933636467655
"set",FALSE,0.839933636467655,5,8,2,0.25,0.4,"GO:0098657","GO:BP","import into cell",42,18564,"GO:0006810",0.839933636467655
"set",FALSE,0.839933636467655,5,8,2,0.25,0.4,"GO:0006873","GO:BP","intracellular monoatomic ion homeostasis",42,2522,"GO:0050801,GO:0055082",0.839933636467655
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0006816","GO:BP","calcium ion transport",42,2487,"GO:0030001",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0034284","GO:BP","response to monosaccharide",42,8478,"GO:0009743",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0071322","GO:BP","cellular response to carbohydrate stimulus",42,16348,"GO:0009743,GO:1901701",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0033280","GO:BP","response to vitamin D",42,8053,"GO:0033273,GO:0033993,GO:1901700",0.935875656870243
"set",FALSE,0.935875656870243,13,8,3,0.375,0.230769230769231,"GO:0032879","GO:BP","regulation of localization",42,7819,"GO:0050789,GO:0051179",0.935875656870243
"set",FALSE,0.935875656870243,7,8,2,0.25,0.285714285714286,"GO:0034330","GO:BP","cell junction organization",42,8509,"GO:0016043",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0033273","GO:BP","response to vitamin",42,8049,"GO:0007584",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0006935","GO:BP","chemotaxis",42,2563,"GO:0042221,GO:0042330",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0071333","GO:BP","cellular response to glucose stimulus",42,16359,"GO:0001678,GO:0009749,GO:0071331",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0071326","GO:BP","cellular response to monosaccharide stimulus",42,16352,"GO:0034284,GO:0071322",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0046942","GO:BP","carboxylic acid transport",42,12271,"GO:0015711,GO:0015849",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0034765","GO:BP","regulation of monoatomic ion transmembrane transport",42,8669,"GO:0034220,GO:0034762,GO:0043269",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0071331","GO:BP","cellular response to hexose stimulus",42,16357,"GO:0009746,GO:0071326",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0006874","GO:BP","intracellular calcium ion homeostasis",42,2523,"GO:0030003,GO:0055074",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0009749","GO:BP","response to glucose",42,3631,"GO:0009746",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0071219","GO:BP","cellular response to molecule of bacterial origin",42,16251,"GO:0002237,GO:0071216",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0044770","GO:BP","cell cycle phase transition",42,10999,"GO:0022402",0.935875656870243
"set",FALSE,0.935875656870243,21,8,5,0.625,0.238095238095238,"GO:0003008","GO:BP","system process",42,1457,"GO:0032501",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0061448","GO:BP","connective tissue development",42,15267,"GO:0009888",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0002793","GO:BP","positive regulation of peptide secretion",42,1302,"GO:0002790,GO:0002791,GO:0051047",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0070201","GO:BP","regulation of establishment of protein localization",42,15760,"GO:0032880,GO:0045184",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0043270","GO:BP","positive regulation of monoatomic ion transport",42,10498,"GO:0006811,GO:0043269,GO:0051050",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0043207","GO:BP","response to external biotic stimulus",42,10480,"GO:0009605,GO:0009607",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:1903829","GO:BP","positive regulation of protein localization",42,22969,"GO:0008104,GO:0032880,GO:0048522",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:1903706","GO:BP","regulation of hemopoiesis",42,22880,"GO:0002682,GO:0030097,GO:0060284,GO:2000026",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0070371","GO:BP","ERK1 and ERK2 cascade",42,15858,"GO:0000165",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0070372","GO:BP","regulation of ERK1 and ERK2 cascade",42,15859,"GO:0043408,GO:0070371",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0002791","GO:BP","regulation of peptide secretion",42,1300,"GO:0002790,GO:0051046,GO:0090087",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0070482","GO:BP","response to oxygen levels",42,15915,"GO:0009628",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0071222","GO:BP","cellular response to lipopolysaccharide",42,16254,"GO:0032496,GO:0071219,GO:0071396,GO:1901701",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0045786","GO:BP","negative regulation of cell cycle",42,11456,"GO:0007049,GO:0048523,GO:0051726",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0042311","GO:BP","vasodilation",42,9991,"GO:0097746",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0045787","GO:BP","positive regulation of cell cycle",42,11457,"GO:0007049,GO:0048522,GO:0051726",0.935875656870243
"set",FALSE,0.935875656870243,2,8,1,0.125,0.5,"GO:0070509","GO:BP","calcium ion import",42,15936,"GO:0006816",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0060284","GO:BP","regulation of cell development",42,14292,"GO:0045595,GO:0048468",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0045907","GO:BP","positive regulation of vasoconstriction",42,11541,"GO:0019229,GO:0042310,GO:0051240",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0002682","GO:BP","regulation of immune system process",42,1198,"GO:0002376,GO:0050789",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0002237","GO:BP","response to molecule of bacterial origin",42,768,"GO:0009617,GO:0043207",0.935875656870243
"set",FALSE,0.935875656870243,6,8,2,0.25,0.333333333333333,"GO:0055082","GO:BP","intracellular chemical homeostasis",42,14028,"GO:0019725,GO:0048878",0.935875656870243
"set",FALSE,0.935875656870243,3,8,1,0.125,0.333333333333333,"GO:0036293","GO:BP","response to decreased oxygen levels",42,9457,"GO:0070482",0.935875656870243
